,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,views_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,views_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
14009,45,0,1,3.828641396489095,0.0,0.6931471805599453,0.0,0.6931471805599453,3.828641396489095,5.799092654460526,3.218875824868201,7.272398392570047,3.828641396489095,0.0,0.6931471805599453,0.0,0.6931471805599453,3.828641396489095,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8702972910357374,0.7627118644067796,1,0,0,0,1,0,2,0.7963163152921047,1,1.0,True,0,1
14010,50,0,0,3.9318256327243257,0.0,0.0,0.0,0.0,3.9318256327243257,5.365976015021851,3.4339872044851463,8.72453251118548,3.9318256327243257,0.0,0.0,0.0,0.0,3.9318256327243257,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.6143403791960428,1,1.0,True,0,0
14011,132,0,0,4.890349128221754,0.0,0.0,0.0,0.0,4.890349128221754,5.170483995038151,3.4339872044851463,8.049107721326406,4.890349128221754,0.0,0.0,0.0,0.0,4.890349128221754,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.6415702797166692,1,0.4,True,0,0
14012,236574,1639,0,12.374020561376431,7.402451520818244,0.0,4.023594781085251,0.0,11.21930989847643,5.488937726156687,3.258096538021482,5.918893854273146,12.374020561376431,7.402451520818244,0.0,4.023594781085251,0.0,11.21930989847643,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7484347374486199,0.8146067415730337,0,0,0,0,1,0,2,0.9257945682735796,1,1.0,False,0,1
14013,298,1,1,5.700443573390687,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.700443573390687,3.044522437723423,2.691243082785829,5.926926025970411,5.700443573390687,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.700443573390687,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.663443061339372,0.75,0,0,0,1,0,0,1,0.5128112468313576,0,0.6,False,0,0
14014,10,0,0,2.3978952727983707,0.0,0.0,0.0,0.0,2.3978952727983707,1.791759469228055,3.509154523167248,5.697093486505405,2.3978952727983707,0.0,0.0,0.0,0.0,2.3978952727983707,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.663443061339372,0.75,0,0,0,1,0,0,1,0.31395306095208086,0,0.4,False,0,0
14015,13178,11,3,9.486379932643889,2.4849066497880004,1.3862943611198906,2.4849066497880004,1.3862943611198906,9.486379932643889,4.890349128221754,3.258096538021482,6.559615237493242,9.486379932643889,2.4849066497880004,1.3862943611198906,2.4849066497880004,1.3862943611198906,9.486379932643889,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.7443889712615434,1,1.0,False,0,1
14016,2568,3,2,7.851271997109883,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,7.851271997109883,7.697121317282625,3.4339872044851463,7.8547691834991324,7.851271997109883,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,7.851271997109883,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,0,1,2,0.978683688954503,0,1.0,True,0,0
14017,37,1,0,3.6375861597263857,0.6931471805599453,0.0,0.6931471805599453,0.0,3.6375861597263857,4.499809670330265,3.4339872044851463,8.39479954320217,3.6375861597263857,0.6931471805599453,0.0,0.6931471805599453,0.0,3.6375861597263857,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,1,0.5353857218367244,0,0.6,True,0,0
14018,441,5,0,6.091309882077698,1.791759469228055,0.0,1.791759469228055,0.0,6.091309882077698,5.455321115357702,3.218875824868201,6.363028103540465,6.091309882077698,1.791759469228055,0.0,1.791759469228055,0.0,6.091309882077698,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,2,0.8560014214164627,1,1.0,True,0,1
14019,46,0,0,3.8501476017100584,0.0,0.0,0.0,0.0,3.8501476017100584,6.186208623900494,3.4330189939851112,7.027314514039777,3.8501476017100584,0.0,0.0,0.0,0.0,3.8501476017100584,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.8790581423579569,1,0.4,False,0,0
14020,819,0,0,6.709304340258298,0.0,0.0,0.0,0.0,6.709304340258298,3.951243718581427,3.4330189939851112,7.187657164114956,6.709304340258298,0.0,0.0,0.0,0.0,6.709304340258298,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8307125209793548,0.625,1,0,0,1,0,0,2,0.5489624788300518,0,1.0,True,0,0
14021,120,0,0,4.795790545596741,0.0,0.0,0.0,0.0,4.795790545596741,3.7612001156935624,3.403860499081639,5.978885764901122,4.795790545596741,0.0,0.0,0.0,0.0,4.795790545596741,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,1,0,0,2,0.6280300315188364,0,1.0,False,0,0
14022,228,4,1,5.43372200355424,1.6094379124341005,0.6931471805599453,1.6094379124341005,0.6931471805599453,5.43372200355424,2.0794415416798357,2.3978952727983707,4.276666119016055,5.43372200355424,1.6094379124341005,0.6931471805599453,1.6094379124341005,0.6931471805599453,5.43372200355424,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7459604724390478,1.3043478260869565,0,0,0,1,0,0,2,0.48509528942672653,0,1.0,True,0,0
14023,1291,0,0,7.163946684342547,0.0,0.0,0.0,0.0,7.163946684342547,3.332204510175204,3.431403223719222,6.021023349349527,7.163946684342547,0.0,0.0,0.0,0.0,7.163946684342547,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,0.5525106299803328,0,1.0,False,0,0
14024,69,1,0,4.248495242049359,0.6931471805599453,0.0,0.6931471805599453,0.0,4.248495242049359,5.318119993844216,3.4330189939851112,6.906754778648554,4.248495242049359,0.6931471805599453,0.0,0.6931471805599453,0.0,4.248495242049359,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.837122695296838,0.5660377358490566,1,0,0,0,1,0,2,0.7688750236253582,1,1.0,False,0,0
14025,89,0,0,4.499809670330265,0.0,0.0,0.0,0.0,4.499809670330265,3.737669618283368,3.4339872044851463,6.590301048196686,4.499809670330265,0.0,0.0,0.0,0.0,4.499809670330265,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,1,0,0,2,0.5662877482390841,0,1.0,False,0,0
14026,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,3.431403223719222,3.737669618283368,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.18495418517639867,0,0.4,False,0,0
14027,17050,252,34,9.743964132018151,5.53338948872752,3.5553480614894135,4.023594781085251,1.732867951399863,9.743964132018151,6.169610732491456,3.4330189939851112,7.033506484287697,9.743964132018151,5.53338948872752,3.5553480614894135,4.023594781085251,1.732867951399863,9.743964132018151,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8374271311790901,0.5633802816901409,1,0,0,0,1,0,2,0.8759288780743393,1,1.0,False,0,0
14028,927,17,4,6.833031732786201,2.8903717578961645,1.6094379124341005,2.8903717578961645,1.6094379124341005,6.833031732786201,5.262690188904886,3.4330189939851112,6.911747300251674,6.833031732786201,2.8903717578961645,1.6094379124341005,2.8903717578961645,1.6094379124341005,6.833031732786201,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8203191257041413,0.7339449541284404,0,0,0,0,1,0,2,0.760312383653985,1,1.0,True,0,0
14029,1,0,0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,3.2180755046974316,8.382289428951436,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,0.21350067635261766,0,0.4,False,0,1
14030,5,0,0,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,3.9318256327243257,3.4339872044851463,6.38856140554563,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,0.6144858794848189,0,1.0,False,0,0
14031,173,0,0,5.159055299214529,0.0,0.0,0.0,0.0,5.159055299214529,3.218875824868201,3.218875824868201,8.659039915644474,5.159055299214529,0.0,0.0,0.0,0.0,5.159055299214529,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,0.37130707162384813,0,0.4,False,0,1
14032,2,1,0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,4.23410650459726,3.4339872044851463,6.559615237493242,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.798862584939207,0.55,0,0,0,0,1,0,1,0.6444983993024318,0,0.4,False,0,0
14033,5784,70,49,8.663023639627777,4.2626798770413155,3.912023005428146,4.023594781085251,1.732867951399863,8.663023639627777,6.79346613258001,3.4330189939851112,8.001019961323651,8.663023639627777,4.2626798770413155,3.912023005428146,4.023594781085251,1.732867951399863,8.663023639627777,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,0,1,2,0.8480151298309252,0,1.0,False,0,0
14034,53,0,1,3.9889840465642745,0.0,0.6931471805599453,0.0,0.6931471805599453,3.9889840465642745,3.4339872044851463,3.4339872044851463,7.00850518208228,3.9889840465642745,0.0,0.6931471805599453,0.0,0.6931471805599453,3.9889840465642745,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8258150862097258,0.6741573033707865,0,0,0,1,0,0,2,0.4892761514591254,0,1.0,True,0,0
14035,172,3,6,5.153291594497779,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.732867951399863,5.153291594497779,4.382026634673881,3.4330189939851112,6.450470422144176,5.153291594497779,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.732867951399863,5.153291594497779,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6782829033090014,0,1.0,True,0,0
14036,48,0,0,3.8918202981106265,0.0,0.0,0.0,0.0,3.8918202981106265,6.349138991379798,3.4339872044851463,6.645090969505644,3.8918202981106265,0.0,0.0,0.0,0.0,3.8918202981106265,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.9540273785095122,1,0.4,False,0,0
14037,5199,13,0,8.556413904569519,2.6390573296152584,0.0,2.6390573296152584,0.0,8.556413904569519,6.80128303447162,3.4330189939851112,5.817111159963204,8.556413904569519,2.6390573296152584,0.0,2.6390573296152584,0.0,8.556413904569519,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,0,1,2,1.1671792158697325,0,1.0,False,0,0
14038,296,2,0,5.6937321388027,1.0986122886681098,0.0,1.0986122886681098,0.0,5.6937321388027,5.988961416889864,3.258096538021482,8.048468743668883,5.6937321388027,1.0986122886681098,0.0,1.0986122886681098,0.0,5.6937321388027,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.7431885147652992,1,1.0,False,0,1
14039,15,0,0,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,6.068425588244111,3.4330189939851112,8.355614995760183,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,1,0.7254010125160767,1,0.6,False,0,0
14040,13,0,0,2.6390573296152584,0.0,0.0,0.0,0.0,2.6390573296152584,4.330733340286331,3.4339872044851463,6.324358962381311,2.6390573296152584,0.0,0.0,0.0,0.0,2.6390573296152584,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.6836892834785376,0,1.0,False,0,0
14041,60,0,0,4.110873864173311,0.0,0.0,0.0,0.0,4.110873864173311,3.58351893845611,2.772588722239781,6.113682179832232,4.110873864173311,0.0,0.0,0.0,0.0,4.110873864173311,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,0.5851902226830273,0,1.0,True,0,0
14042,4197,14,0,8.342363500380579,2.70805020110221,0.0,2.70805020110221,0.0,8.342363500380579,5.655991810819852,3.258096538021482,8.624970783589669,8.342363500380579,2.70805020110221,0.0,2.70805020110221,0.0,8.342363500380579,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.6550099534290009,1,1.0,False,0,1
14043,21,0,0,3.091042453358316,0.0,0.0,0.0,0.0,3.091042453358316,3.258096538021482,3.4330189939851112,5.8289456176102075,3.091042453358316,0.0,0.0,0.0,0.0,3.091042453358316,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.5579939857968693,0,1.0,False,0,0
14044,2515,20,1,7.830425617820331,3.044522437723423,0.6931471805599453,3.044522437723423,0.6931471805599453,7.830425617820331,5.5053315359323625,3.258096538021482,8.036573409707312,7.830425617820331,3.044522437723423,0.6931471805599453,3.044522437723423,0.6931471805599453,7.830425617820331,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.684183348068481,1,1.0,True,0,1
14045,755,7,1,6.628041376179533,2.0794415416798357,0.6931471805599453,2.0794415416798357,0.6931471805599453,6.628041376179533,6.0844994130751715,3.218875824868201,8.069968149059841,6.628041376179533,2.0794415416798357,0.6931471805599453,2.0794415416798357,0.6931471805599453,6.628041376179533,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.7530350740037439,1,1.0,True,0,1
14046,737,2,0,6.6039438246004725,1.0986122886681098,0.0,1.0986122886681098,0.0,6.6039438246004725,6.077642243349034,3.4339872044851463,6.904750769961838,6.6039438246004725,1.0986122886681098,0.0,1.0986122886681098,0.0,6.6039438246004725,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8789387275895377,1,1.0,False,0,0
14047,51,0,2,3.951243718581427,0.0,1.0986122886681098,0.0,1.0986122886681098,3.951243718581427,4.663439094112067,3.4339872044851463,6.118097198041348,3.951243718581427,0.0,1.0986122886681098,0.0,1.0986122886681098,3.951243718581427,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,2,0.7609930037667463,0,1.0,False,0,0
14048,238,1,0,5.476463551931511,0.6931471805599453,0.0,0.6931471805599453,0.0,5.476463551931511,4.477336814478207,3.4330189939851112,6.12029741895095,5.476463551931511,0.6931471805599453,0.0,0.6931471805599453,0.0,5.476463551931511,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.730362086615431,0,1.0,True,0,0
14049,64,1,0,4.174387269895637,0.6931471805599453,0.0,0.6931471805599453,0.0,4.174387269895637,4.465908118654584,3.4339872044851463,8.733110697638708,4.174387269895637,0.6931471805599453,0.0,0.6931471805599453,0.0,4.174387269895637,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9367376758299164,0.5145833333333333,1,1,0,0,1,0,2,0.5107916705047223,0,1.0,False,0,0
14050,63,2,0,4.1588830833596715,1.0986122886681098,0.0,1.0986122886681098,0.0,4.1588830833596715,5.342334251964811,3.4330189939851112,6.238324625039508,4.1588830833596715,1.0986122886681098,0.0,1.0986122886681098,0.0,4.1588830833596715,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,0.8550026723253086,1,0.4,False,0,0
14051,5454,8,2,8.604287898267172,2.1972245773362196,1.0986122886681098,2.1972245773362196,1.0986122886681098,8.604287898267172,5.093750200806762,3.4339872044851463,6.641182169740591,8.604287898267172,2.1972245773362196,1.0986122886681098,2.1972245773362196,1.0986122886681098,8.604287898267172,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.765841330279701,1,1.0,False,0,0
14052,186,1,0,5.231108616854587,0.6931471805599453,0.0,0.6931471805599453,0.0,5.231108616854587,7.517520850603031,3.4330189939851112,6.023447592961033,5.231108616854587,0.6931471805599453,0.0,0.6931471805599453,0.0,5.231108616854587,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,0,1,2,1.245974334702667,0,1.0,False,0,0
14053,676,0,0,6.517671272912275,0.0,0.0,0.0,0.0,6.517671272912275,6.061456918928017,3.2180755046974316,8.001019961323651,6.517671272912275,0.0,0.0,0.0,0.0,6.517671272912275,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.7566398471345825,1,0.4,False,0,1
14054,188,1,0,5.241747015059643,0.6931471805599453,0.0,0.6931471805599453,0.0,5.241747015059643,3.9318256327243257,2.5649493574615367,6.452048954437226,5.241747015059643,0.6931471805599453,0.0,0.6931471805599453,0.0,5.241747015059643,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,0.608448753707522,0,1.0,False,0,0
14055,1125,2,0,7.026426808699636,1.0986122886681098,0.0,1.0986122886681098,0.0,7.026426808699636,1.9459101490553132,2.388762789235098,7.097548850614793,7.026426808699636,1.0986122886681098,0.0,1.0986122886681098,0.0,7.026426808699636,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8197230101321481,1.6666666666666667,0,0,0,1,0,0,1,0.2737807632355555,0,0.4,True,0,0
