,views,likes,comments,duration_log,bitrate_log,height_log,width_log,frame rate_log,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_log_scaled,duration_log_minmax,duration_log_zscore,height_log_scaled,height_log_minmax,height_log_zscore,width_log_scaled,width_log_minmax,width_log_zscore,frame rate_log_scaled,frame rate_log_minmax,frame rate_log_zscore,views_log_scaled,views_log_minmax,views_log_zscore,likes_log_scaled,likes_log_minmax,likes_log_zscore,comments_log_scaled,comments_log_minmax,comments_log_zscore,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win_zscore,has_description,has_hashtags,is_h264,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,like_per_view_log,comment_per_view_log,engagement_rate_log,aspect_ratio,log_aspect_ratio,like_per_view_log_scaled,like_per_view_log_minmax,like_per_view_log_zscore,comment_per_view_log_scaled,comment_per_view_log_minmax,comment_per_view_log_zscore,engagement_rate_log_scaled,engagement_rate_log_minmax,engagement_rate_log_zscore,aspect_ratio_scaled,aspect_ratio_minmax,aspect_ratio_zscore,log_aspect_ratio_scaled,log_aspect_ratio_minmax,log_aspect_ratio_zscore
3969,80,1,0,4.897839799950911,7.242082359256962,7.155396301896734,6.580639137284949,3.4330189939851112,4.394449154672439,0.6931471805599453,0.0,0.6931471805599453,0.0,0.4820750632286233,0.44415310683287995,0.09876645607430427,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.22157698972754278,0.22157698972754278,-0.38548142838396954,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-3.7013019741124937,-4.394449154672439,-3.295836866004329,-0.5747571646117846,-0.5747571646117846,-2.4201082640977387,0.6720159199389627,0.36399389107192803,-inf,0.7784230102724572,0.2504582729271021,-2.143363276287609,0.6833207081452595,0.2835524876249708,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
3970,549,4,2,5.2574953720277815,7.1808311990445555,6.8679744089702925,6.580639137284949,3.218875824868201,6.309918278226516,1.6094379124341005,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.5174745433527429,0.48214450220647015,0.392260011149699,0.8737246437123266,0.6868013368413328,0.6698981921433438,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.7859203299011308,0.6544669986294146,-0.19872904085150606,0.31815880632721705,0.31815880632721705,0.3886658485063491,0.11801511171285249,0.11801511171285249,0.3208782089362832,0.11303451242465117,0.11303451242465117,0.6015845847861573,0.4,0.4,0.4935604154376114,0.6339850002884626,0.6339850002884626,1.2718528826243323,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-4.700480365792416,-5.211305989558406,-4.23047673654668,-0.28733527168534323,-0.28733527168534323,-3.0734242863853525,0.6093637352673561,-0.3068520181916596,-inf,0.7372354411046687,-0.17216564095141862,-2.751182430123134,0.6220857434612825,-0.3164685905216562,-0.48199500722475336,0.49399055576017015,0.3779126281893895,-0.48199500722475336,0.49399055576017015,0.3779126281893895
3971,154,0,0,3.091042453358316,6.056784013228625,5.953243334287785,5.666426688112432,3.258096538021482,5.043425116919247,0.0,0.0,0.0,0.0,0.30423912316609536,0.25329619348668075,-1.3756535660876534,0.7573550950320492,0.39817188331590153,-0.8654065135029781,0.7482389774806971,0.3818563146996312,-0.8505243259392951,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.25429966669088605,0.25429966669088605,-0.12319425927082217,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-5.043425116919247,-5.043425116919247,-4.350277936359301,-0.2868166461753523,-0.2868166461753523,-3.297659820836712,0.5878598295997891,-0.5371042787615143,-inf,0.7457003333091139,-0.08530773828110838,-2.8290920787414127,0.614236707195189,-0.3933786896308632,-0.4811250308206425,0.4942875987829873,0.3802920187313814,-0.4811250308206425,0.4942875987829873,0.3802920187313814
3972,96,0,0,5.575949103146316,6.5638555265321274,6.171700597410915,5.8888779583328805,3.4330189939851112,4.574710978503383,0.0,0.0,0.0,0.0,0.5488186886973696,0.5157836351615224,0.6521311904929906,0.7851466217650738,0.4671027442203214,-0.49874304995772645,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.230666154462738,0.230666154462738,-0.3126276306745711,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-4.574710978503383,-4.574710978503383,-3.8815637979434374,-0.2828226390780344,-0.2828226390780344,-2.99118956582552,0.6172499415184931,-0.22241076157923342,-inf,0.769333845537262,0.1571947360908719,-2.5242758174392277,0.644945533789673,-0.09247309856972254,-0.47442522167978773,0.4965751683654418,0.3986160358283674,-0.47442522167978773,0.4965751683654418,0.3986160358283674
3973,909,1,0,5.017279836814924,8.030084094267563,7.155396301896734,6.580639137284949,3.4339872044851463,6.813444599510896,0.6931471805599453,0.0,0.6931471805599453,0.0,0.49383107520023284,0.4567698824822422,0.19623437749458753,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.34354761902974856,0.34354761902974856,0.5921687531846751,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-6.12029741895095,-6.813444599510896,-5.714832310842786,-0.5747571646117846,-0.5747571646117846,-4.001776257634547,0.5203359490831242,-1.2601136879248085,-inf,0.6564523809702515,-1.0010772212879375,-3.7164951431750235,0.5248349583885868,-1.2693967290626365,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
3974,389390,569,24,5.6131281063880705,8.582980931954241,7.560601162768557,6.985641817639208,3.258096538021482,12.8723392591724,6.345636360828596,3.218875824868201,4.023594781085251,1.732867951399863,0.5524780714192637,0.5197109543007671,0.6824707672513063,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.6490493082088445,0.6490493082088445,3.0409040233409765,0.465305917194236,0.465305917194236,3.33242052269224,0.331185135258751,0.331185135258751,2.629729605479388,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-6.526702898343803,-9.653463434304198,-6.483777853626769,-0.5749593451293489,-0.5749593451293489,-4.267505794465728,0.4948528207864203,-1.5329733250258668,-inf,0.5132529031667746,-2.470441036572188,-4.216559225493007,0.47445581810115667,-1.7630451899928965,-0.9644744694380522,0.32925372240951767,-0.9416715164737409,-0.9644744694380522,0.32925372240951767,-0.9416715164737409
3975,211,0,0,5.799092654460526,8.0507033814703,7.155396301896734,6.580639137284949,3.431403223719222,5.356586274672012,0.0,0.0,0.0,0.0,0.5707818287759682,0.5393548948366909,0.8342253918678508,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8378109937557585,0.7382205695150621,0.519087422866762,0.2700898838926646,0.2700898838926646,0.0033715279407713866,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-5.356586274672012,-5.356586274672012,-4.663439094112067,-0.5747571646117846,-0.5747571646117846,-3.5024212564538666,0.5682234655121783,-0.7473599081546588,-inf,0.7299101161073355,-0.24733049246749964,-3.032748434433778,0.5937192725770228,-0.5944222160528895,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
3976,1666,24,3,5.552959584921617,7.135687347028144,6.46302945692067,6.175867270105761,3.431403223719222,7.418780882750794,3.218875824868201,1.3862943611198906,3.218875824868201,1.3862943611198906,0.5465559210478685,0.5133551898818363,0.6333708098480461,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8378109937557585,0.7382205695150621,0.519087422866762,0.3740698953588631,0.3740698953588631,0.8368187083891575,0.23603022342570498,0.23603022342570498,1.3442496802692412,0.14263367413831,0.14263367413831,0.8767678121652687,0.8,0.8,1.7958166499602968,0.8,0.8,1.7507038129017307,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-4.199905057882593,-6.032486521630903,-4.0514850527643205,-0.2871621868149088,-0.2871621868149088,-2.7461215026760297,0.6407516604810742,0.029233009653136584,-inf,0.6958298624040888,-0.5970265414711199,-2.6347797629471033,0.6338127730697863,-0.20155932282686984,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
3977,6,0,0,4.7535901911063645,6.075346031088684,5.60947179518496,6.175867270105761,3.4339872044851463,1.9459101490553132,0.0,0.0,0.0,0.0,0.46787714289134813,0.42891562867995536,-0.018947083781467533,0.7136214338919101,0.2897000119483701,-1.4424002073435822,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.0981167145032287,0.0981167145032287,-1.3750718009195215,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.9459101490553132,-1.9459101490553132,-1.252762968495368,0.5663954749208013,0.5663954749208013,-1.2723396431466891,0.7820854868053984,1.5425596354876516,-inf,0.9018832854967713,1.5172789612581121,-0.8147023805281071,0.8171771398082048,1.5951671975829387,0.9501088725559507,0.9829652721180637,4.294725096434348,0.9501088725559507,0.9829652721180637,4.294725096434348
3978,4242,9,2,6.161207321695077,6.57507584059962,6.46302945692067,6.175867270105761,3.258096538021482,8.353025845202325,2.302585092994046,1.0986122886681098,2.302585092994046,1.0986122886681098,0.606423347942205,0.5776060511139067,1.129725668473872,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.4211764106835492,0.4211764106835492,1.214398897355295,0.16884145382599078,0.16884145382599078,0.7616203118404656,0.11303451242465117,0.11303451242465117,0.6015845847861573,0.5722706232293573,0.5722706232293573,1.054411648251459,0.6339850002884626,0.6339850002884626,1.2718528826243323,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-6.050440752208279,-7.254413556534215,-5.788076487740788,-0.2871621868149088,-0.2871621868149088,-3.9561002502002176,0.5247162207360633,-1.2132120940659583,-inf,0.6342178367483365,-1.2292249438226222,-3.764127621767757,0.5200362067763177,-1.3164181020806736,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
3979,2942,8,2,4.61512051684126,6.687108607866515,6.398594934535208,6.175867270105761,3.258096538021482,7.987184748233473,2.1972245773362196,1.0986122886681098,2.1972245773362196,1.0986122886681098,0.4542481187290498,0.41428870072252205,-0.13194396225471802,0.8140114896372285,0.5386957952762613,-0.11791861629306913,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.40272996469411493,0.40272996469411493,1.0665422258431436,0.16111569259629735,0.16111569259629735,0.6946261487875534,0.11303451242465117,0.11303451242465117,0.6015845847861573,0.5460849555887883,0.5460849555887883,0.9691605259012842,0.6339850002884626,0.6339850002884626,1.2718528826243323,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-5.789960170897253,-6.888572459565363,-5.502278098445473,-0.22272766442944647,-0.22272766442944647,-3.785784179834477,0.5410493176280282,-1.0383260738415734,-inf,0.6526642827377708,-1.0399467378317624,-3.5782659432495567,0.538760910083786,-1.1329409542696822,-0.37361797455686163,0.5309945954507876,0.6743244449704399,-0.37361797455686163,0.5309945954507876,0.6743244449704399
3980,212,0,0,4.770684624465665,6.0867747269123065,5.771441123130016,5.484796933490655,3.4339872044851463,5.3612921657094255,0.0,0.0,0.0,0.0,0.46955968057717135,0.4307213601265458,-0.004997331829485441,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.27032716441028015,0.27032716441028015,0.005273439429272127,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.3612921657094255,-5.3612921657094255,-4.66814498514948,-0.286644189639361,-0.286644189639361,-3.505498218525387,0.5679283887203105,-0.75051943179746,-inf,0.7296728355897198,-0.24976521787295583,-3.0358087904046216,0.59341095588675,-0.5974433088854376,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
3981,849,0,0,5.808142489980444,6.253828811575473,6.46302945692067,6.175867270105761,3.4330189939851112,6.745236349484363,0.0,0.0,0.0,0.0,0.5716725684099017,0.5403108535538539,0.841610425232552,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.3401084214913282,0.3401084214913282,0.5646020175113168,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-6.745236349484363,-6.745236349484363,-6.052089168924417,-0.2871621868149088,-0.2871621868149088,-4.4103945981316,0.48114996426771384,-1.6796961454507715,-inf,0.6598915785086719,-0.9657877600826061,-3.9358215217784243,0.50273884153657,-1.4859092382936612,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
3982,27,0,0,6.630683385642372,8.024207485778577,7.155396301896734,6.580639137284949,3.4330189939851112,3.332204510175204,0.0,0.0,0.0,0.0,0.6526320261464178,0.6271980834599159,1.5128372055342376,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.16801647226618066,0.16801647226618066,-0.8147933858657229,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.332204510175204,-3.332204510175204,-2.6390573296152584,-0.5747571646117846,-0.5747571646117846,-2.178772693809303,0.6951596975316114,0.611805018557974,-inf,0.8319835277338195,0.8000404885384704,-1.7162434896762755,0.7263510484758147,0.7051924988735122,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
3983,19,0,0,2.6390573296152584,7.746300662231439,7.155396301896734,6.580639137284949,3.4330189939851112,2.995732273553991,0.0,0.0,0.0,0.0,0.25975200925334235,0.20555177668272404,-1.7444917855055067,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.15105086345076152,0.15105086345076152,-0.9507804725414916,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-2.995732273553991,-2.995732273553991,-2.3025850929940455,-0.5747571646117846,-0.5747571646117846,-1.9587692338966052,0.7162577525748333,0.8377116488430876,-inf,0.8489491365492385,0.9741238866068334,-1.4974273695876075,0.7483957591456931,0.9212012960016667,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
3984,686,8,2,6.246106765481563,7.086737934510577,6.46302945692067,6.175867270105761,3.431403223719222,6.532334292222349,2.1972245773362196,1.0986122886681098,2.1972245773362196,1.0986122886681098,0.6147796655032358,0.5865742100590458,1.1990070629951104,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8378109937557585,0.7382205695150621,0.519087422866762,0.32937347035308157,0.32937347035308157,0.47855649171974357,0.16111569259629735,0.16111569259629735,0.6946261487875534,0.11303451242465117,0.11303451242465117,0.6015845847861573,0.5460849555887883,0.5460849555887883,0.9691605259012842,0.6339850002884626,0.6339850002884626,1.2718528826243323,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-4.33510971488613,-5.433722003554239,-4.047427642434348,-0.2871621868149088,-0.2871621868149088,-2.834525504848054,0.6322738278842296,-0.061543063788276016,-inf,0.7260207770788042,-0.2872388365589462,-2.6321411298315525,0.6340786031355635,-0.19895454231471335,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
3985,1377,27,0,5.831882477283517,6.492239835020471,6.46302945692067,6.175867270105761,3.4330189939851112,7.228388451573604,3.332204510175204,0.0,3.332204510175204,0.0,0.5740092017722853,0.5428185729215447,0.8609832191275245,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.3644699249684229,0.3644699249684229,0.7598705705549806,0.244340265927779,0.244340265927779,1.4163104553577652,0.0,0.0,-0.44929659337524885,0.8281660285075815,0.8281660285075815,1.8875151155246506,0.0,0.0,-0.5568030080936498,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-3.8961839413984003,-7.228388451573604,-3.8610926215871304,-0.2871621868149088,-0.2871621868149088,-2.5475324685671237,0.6597960990288705,0.2331506186076544,-inf,0.6355300750315771,-1.215760122022988,-2.5109629110641896,0.6462867474493155,-0.07933099143800619,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
