,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
57,36252,75,12,10.498277415479205,4.330733340286331,2.5649493574615367,4.023594781085251,1.732867951399863,0.42215336550524757,-0.0724984368883118,-0.5186498627146334,2.0826167539668816,2.052582209931667,2.0049930763504378,2.4473872072079064,2.3285137093747577,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-0.8299488438908461,1,1.0,True,0,1
58,2575,18,15,7.853993087224244,2.9444389791664403,2.772588722239781,2.9444389791664403,1.732867951399863,0.015829082356142436,-0.0724984368883118,-0.5207963007772122,1.0135555477719667,1.170559497529005,2.203671910413517,1.574003635666839,2.3285137093747577,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,-0.030989030915175745,1,1.0,True,0,1
59,101,1,0,4.624972813284271,0.6931471805599453,0.0,0.6931471805599453,0.0,0.22332657722203492,0.5221162484473696,-1.0703900622162967,-0.29190932678794496,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.2106079500172467,1,1.0,True,0,0
60,9428,27,93,9.151545325465678,3.332204510175204,4.543294782270004,3.332204510175204,1.732867951399863,0.19672133259911972,0.5221162484473696,-0.9085282199502355,1.5381446572308302,1.4172733376980695,3.8979643960939305,1.8878304656674543,2.3285137093747577,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7714663468506817,0.5625,0,0,0,0,1,0,2,-0.21893728903697096,1,1.0,False,0,0
61,8598,34,18,9.059401196410896,3.5553480614894135,2.9444389791664403,3.5553480614894135,1.732867951399863,-0.2168766007933823,-1.9062061759332307,-0.8354666715117616,1.5008915855023095,1.559247283423656,2.3681060903971316,2.0684252523207203,2.3285137093747577,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7472578742342564,0.8181818181818182,0,0,0,0,1,0,2,0.2627321105480782,0,1.0,True,0,0
62,49,0,0,3.912023005428146,0.0,0.0,0.0,0.0,0.6922493182471474,0.516623753370429,-0.3928893560900166,-0.5801487469588048,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,-1.807961770774325,1,1.0,False,0,0
63,14651,10,7,9.592332123898704,2.3978952727983707,2.0794415416798357,2.3978952727983707,1.732867951399863,-1.240019124505587,-1.7228873221728644,-0.3833265884996553,1.7163509345862544,0.8228238536013021,1.540437008809783,1.1316742765304744,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,3.3215398064441155,0,1.0,False,0,0
64,734,0,1,6.5998704992128365,0.0,0.6931471805599453,0.0,0.6931471805599453,0.9568772435719328,0.5221162484473696,-0.15768958615913126,0.506524669008429,-0.7028247762196976,0.21396720560231527,-0.8089929874682087,0.597218822884404,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-6.478975725078715,1,0.6,False,0,0
65,252,0,0,5.53338948872752,0.0,0.0,0.0,0.0,-0.5172006597179607,-2.7008062751470905,-0.5186498627146334,0.07535565164114356,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7528783966342284,0.75,0,0,0,0,1,0,1,1.0168107722622635,0,0.6,False,0,0
66,49,2,0,3.912023005428146,1.0986122886681098,0.0,1.0986122886681098,0.0,2.2687564321217577,-2.42871674167626,-1.5736741216196137,-0.5801487469588048,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7398569408654458,0.565,0,0,0,0,0,1,1,-1.4509138449972157,0,0.4,False,0,0
67,1013,30,2,6.921658184151129,3.4339872044851463,1.0986122886681098,3.4339872044851463,1.0986122886681098,-0.7564858187627096,-0.0724984368883118,0.01995500511513085,0.6366206374801034,1.4820320575116477,0.6019347522099856,1.970205348811694,1.272380547075836,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,1,0,0,1,-25.254070758966222,0,0.4,False,0,1
68,4461,0,4,8.403352374992478,0.0,1.6094379124341005,0.0,1.6094379124341005,-1.942553055930668,0.5254074907218134,-0.03203432229231263,1.2356567403481307,-0.7028247762196976,1.0907160555421467,-0.8089929874682087,2.1229837235420215,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,88.16032688277367,0,0.4,False,0,0
69,7,0,0,2.0794415416798357,0.0,0.0,0.0,0.0,0.3971501234373382,0.516623753370429,0.843674390484046,-1.321045529181201,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.46522436172900555,1,1.0,False,0,0
70,7319,7,1,8.898365606955357,2.0794415416798357,0.6931471805599453,2.0794415416798357,0.6931471805599453,-0.7224513614572075,-2.9965844373292563,-1.50546618138876,1.4357862941899873,0.6202092923842948,0.21396720560231527,0.873942949357561,0.597218822884404,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.4830944159407906,0,1.0,False,0,0
71,59,1,0,4.0943445622221,0.6931471805599453,0.0,0.6931471805599453,0.0,0.022551003317822456,0.5221162484473696,0.06839689529843813,-0.5064377237761699,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.2876517396763763,1,1.0,True,0,0
72,176,2,0,5.176149732573829,1.0986122886681098,0.0,1.0986122886681098,0.0,0.3581486598059453,0.5221162484473696,1.151551301820215,-0.06907328156154152,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.3083364972728338,1,1.0,False,0,0
73,426,2,2,6.056784013228625,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0720412566621749,-0.0724984368883118,1.9311001799894512,0.2869595157567025,-0.003838314248407685,0.6019347522099856,0.08013712952674934,1.272380547075836,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.5522853831624501,1,1.0,False,0,1
74,140,0,0,4.948759890378168,0.0,0.0,0.0,0.0,0.2789753213916756,-1.7228873221728644,-1.1021308528382534,-0.1610050214189526,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7952749275047448,0.6081081081081081,0,0,0,0,1,0,2,-0.25544129686169786,1,1.0,False,0,0
75,95,0,0,4.564348191467836,0.0,0.0,0.0,0.0,-0.6281109715963268,-0.0724984368883118,2.2741644522228075,-0.31641933527366595,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9425024075576036,0.5625,1,1,0,1,0,0,2,-0.27498500424743416,0,1.0,False,0,1
76,3,0,0,1.3862943611198906,0.0,0.0,0.0,0.0,0.21807441258457583,0.5221162484473696,0.5067822179606434,-1.601278918988052,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8374271311790901,0.5633802816901409,1,0,0,0,1,0,2,0.4219851322384002,1,1.0,False,0,0
77,11453,214,11,9.346094292953802,5.3706380281276624,2.4849066497880004,4.023594781085251,1.732867951399863,2.8640608712676263,0.5221162484473696,-0.8439909813613147,1.616799116444785,2.714216260487204,1.9284045554174534,2.4473872072079064,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7149261348746005,0.6,0,0,0,0,0,1,2,-3.4341628809854154,0,1.0,False,0,0
78,160051,358,0,11.983254041414904,5.883322388488279,0.0,4.023594781085251,0.0,-0.25358879422371927,0.5221162484473696,-0.24031248927254445,2.6829799168578146,3.040409068316556,-0.44926769600141864,2.4473872072079064,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,1.1010640153501636,0,1.0,True,0,0
79,11,0,0,2.4849066497880004,0.0,0.0,0.0,0.0,-1.6365376235457558,0.5221162484473696,0.4513390568894637,-1.1571195046942189,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,-3.5473641329653742,0,0.4,False,0,0
80,15,0,0,2.772588722239781,0.0,0.0,0.0,0.0,-0.0400360257076429,-0.0724984368883118,0.13680510437799764,-1.0408121393743501,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-0.2727154881791922,0,0.4,False,0,1
81,84,0,0,4.442651256490317,0.0,0.0,0.0,0.0,-1.6365376235457558,0.516623753370429,0.10745733828059914,-0.36562034997057974,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,-13.93303856108298,0,1.0,False,0,0
82,62207,89,44,11.03823888782011,4.499809670330265,3.80666248977032,4.023594781085251,1.732867951399863,0.8739027228274563,0.5254074907218134,-0.9391153468362513,2.3009184913222196,2.160156162052461,3.1931209519649553,2.4473872072079064,2.3285137093747577,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7202778916097156,0.7516778523489933,0,0,0,0,1,0,2,-0.9405750597094316,1,1.0,True,0,0
83,1797,0,0,7.494430215031565,0.0,0.0,0.0,0.0,-1.6892468008234462,0.5221162484473696,0.06067985464128866,0.8681873989152641,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,1,-23.899975592715045,0,0.4,True,0,0
84,17,0,0,2.8903717578961645,0.0,0.0,0.0,0.0,-1.496186008759672,0.5254074907218134,0.06325800600682663,-0.993193480207237,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7528783966342284,0.75,0,0,0,1,0,0,2,-20.423515330464337,0,1.0,False,0,0
85,117936,288,60,11.677905862568268,5.666426688112432,4.110873864173311,4.023594781085251,1.732867951399863,0.5953174435112948,0.5254074907218134,-0.09239464955236658,2.5595302980331134,2.902410285865017,3.4842042985146935,2.4473872072079064,2.3285137093747577,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,-7.225195407050503,1,1.0,True,0,0
86,13,0,0,2.6390573296152584,0.0,0.0,0.0,0.0,-1.4144469687776517,0.5221162484473696,0.09625432032753081,-1.0947977225957528,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,-13.311900771823622,0,0.4,False,0,0
87,19,0,0,2.995732273553991,0.0,0.0,0.0,0.0,0.8925711650361052,0.5221162484473696,0.2710415564287067,-0.950597138070003,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8900041254883724,0.5625,1,1,0,0,1,0,2,3.1759401576703423,1,1.0,False,0,0
88,24354,10,8,10.100492446240644,2.3978952727983707,2.1972245773362196,2.3978952727983707,1.732867951399863,0.6342156896023988,0.516623753370429,1.497588343927457,1.9217957429748367,0.8228238536013021,1.6531372004213898,1.1316742765304744,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.4206822718927285,1,1.0,False,0,0
89,99,1,0,4.605170185988092,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.14806043781128592,-0.0724984368883118,1.2138070777477505,-0.2999153571519536,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8672083845431291,0.8,1,0,0,0,1,0,1,-0.12098347893507111,0,0.4,False,0,1
90,266,6,3,5.58724865840025,1.9459101490553132,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.0664664310131633,0.5221162484473696,1.311427362046646,0.09713044653734236,0.5352506252954078,0.8772021072060492,0.7658731744502746,1.7514154138779734,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.8070564161479179,1,1.0,True,0,0
91,14,0,0,2.70805020110221,0.0,0.0,0.0,0.0,-0.6897786531732358,0.5221162484473696,0.2710415564287067,-1.0669045033898719,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,1,0,0,2,-2.4543653327945316,0,1.0,True,0,0
92,517,12,11,6.249975242259483,2.5649493574615367,2.4849066497880004,2.5649493574615367,1.732867951399863,1.9705212650296482,0.5221162484473696,0.7079223959423824,0.3650650530951567,0.929111162418976,1.9284045554174534,1.2668746737708134,2.3285137093747577,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,0,1,2,2.744755249546212,0,1.0,True,0,0
93,3622,13,8,8.195057690895077,2.6390573296152584,2.1972245773362196,2.6390573296152584,1.732867951399863,-0.18174392442533072,0.47013302954240765,0.10745733828059914,1.1514450071975926,0.9762619814967386,1.6531372004213898,1.3268518200588644,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-1.5473186016794835,0,1.0,False,0,0
94,6426374,10012,1036,15.67592117363126,9.211639527707804,6.9440872082295275,4.023594781085251,1.732867951399863,0.31719089083133967,1.8794967375459017,-1.2187587667789948,4.175893192582867,5.158033862302709,6.195152313840281,2.4473872072079064,2.3285137093747577,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.2624104159976974,1,1.0,True,0,0
95,105,0,0,4.663439094112067,0.0,0.0,0.0,0.0,-2.106442576098096,0.516623753370429,0.4909614968653214,-0.276357743268659,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,1,0,0,2,-4.204799349408668,0,1.0,False,0,0
96,476,3,0,6.1675164908883415,1.3862943611198906,0.0,1.3862943611198906,0.0,-0.3323687411626268,-1.1387159767365287,-1.9182076583900485,0.3317276955121566,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.17417849661238954,0,1.0,False,0,0
97,114,0,0,4.74493212836325,0.0,0.0,0.0,0.0,-0.2168766007933823,0.5254074907218134,0.07223592806441316,-0.24341081673653855,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-2.6372487779734035,0,1.0,True,0,0
98,42,0,0,3.7612001156935624,0.0,0.0,0.0,0.0,-1.871490099821926,0.5254074907218134,0.787753134513447,-0.6411251324021443,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,1,0,0,1,-2.3459514213796924,0,0.4,False,0,0
99,58,0,0,4.07753744390572,0.0,0.0,0.0,0.0,-0.29202924389787394,-0.0724984368883118,1.9818012611963376,-0.5132326958553745,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,1,-0.14661565367343532,0,0.4,False,0,1
100,25,0,0,3.258096538021482,0.0,0.0,0.0,0.0,-0.8103542705948069,-1.7228873221728644,-0.58259725463349,-0.8445255428043165,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,1.415225560439512,0,1.0,True,0,0
101,30,0,0,3.4339872044851463,0.0,0.0,0.0,0.0,0.21807441258457583,0.5254074907218134,0.3785053562483585,-0.7734144727734459,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,0,1,0,2,0.5613163604497852,1,1.0,False,0,0
102,1117,12,0,7.0192966537150445,2.5649493574615367,0.0,2.5649493574615367,0.0,0.8401695414379868,0.516623753370429,-0.4240402741877652,0.6760950233952934,0.929111162418976,-0.44926769600141864,1.2668746737708134,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-2.029197625970497,1,0.4,False,0,0
103,14,0,0,2.70805020110221,0.0,0.0,0.0,0.0,0.5886503959857532,0.5221162484473696,-0.10426296458754655,-1.0669045033898719,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-6.244768542570558,1,1.0,False,0,0
104,1697,3,0,7.437206366871292,1.3862943611198906,0.0,1.3862943611198906,0.0,-0.4548261768970654,0.516623753370429,1.274177778068258,0.845052293706019,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,-0.3541769563878016,0,1.0,False,0,0
105,21,0,0,3.091042453358316,0.0,0.0,0.0,0.0,-1.340149518197847,0.5221162484473696,-0.5534871190093272,-0.9120640594991718,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7636022569985758,1.7647058823529411,0,0,0,1,0,0,2,2.4658349228969443,0,1.0,True,0,0
106,17,0,0,2.8903717578961645,0.0,0.0,0.0,0.0,-0.5707745366915162,0.5221162484473696,0.05161016410514345,-0.993193480207237,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,-9.264291776880137,0,0.4,False,0,0
107,2533,10,1,7.837554360881084,2.3978952727983707,0.6931471805599453,2.3978952727983707,0.6931471805599453,0.22332657722203492,0.5221162484473696,1.0762029130433954,1.0069095133705435,0.8228238536013021,0.21396720560231527,1.1316742765304744,0.597218822884404,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.20560299971605092,1,1.0,False,0,0
108,18,0,0,2.9444389791664403,0.0,0.0,0.0,0.0,-0.5989396996999805,0.5221162484473696,-0.007112254896524744,-0.9713345718556706,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7849850142739001,0.5633802816901409,0,0,0,1,0,0,2,-207.40739858901907,0,1.0,True,0,0
109,89,5,1,4.499809670330265,1.791759469228055,0.6931471805599453,1.791759469228055,0.6931471805599453,-0.0328403070320498,0.5254074907218134,1.4493374997956257,-0.3425116992891877,0.4371730419529231,0.21396720560231527,0.6411157751353391,0.597218822884404,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,-0.02250357236530203,0,1.0,False,0,0
110,95,0,0,4.564348191467836,0.0,0.0,0.0,0.0,-2.311693277837343,0.5254074907218134,0.6447356180083295,-0.31641933527366595,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,1,0,0,2,-3.5307278453391455,0,1.0,False,0,0
111,7087,11,8,8.866158492284917,2.4849066497880004,2.1972245773362196,2.4849066497880004,1.732867951399863,-1.0963676717497655,0.5254074907218134,-0.0016471833976447149,1.422765237229611,0.878184398154254,1.6531372004213898,1.2020944207439292,2.3285137093747577,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7982628345232294,0.5806451612903226,0,0,0,1,0,0,2,-131.25724219069016,0,1.0,True,0,0
